source_gene_symbol	source_symbol_norm	gene_id	source_mapping_status	n_source_gene_ids	source_log2fc_control	source_log2fc_cko	source_rss_shift	source_rss_sign	our_log2fc_wt	our_log2fc_cko	our_delta_cko_minus_wt	our_delta_sign	matched_our_tested_universe	source_padj_control	source_padj_cko	our_padj_wt	our_padj_cko	significant_wt_side	significant_cko_side	present_wt_bendpoint	present_cko_bendpoint	present_shared_bendpoint	present_cko_only_bendpoint	present_wt_only_bendpoint	direction_consistent_with_source_rss	appears_in_retained_go_terms	appears_in_anchor_gene_table
MXRA8OS	MXRA8OS	ENSMUSG00000073679	unique_symbol	1	0.0122790516075134	-0.49752113510504	-0.5098001867125533	negative					False	0.979064057365623	0.0477101338888306			False	False	False	False	False	False	False	False	False	False
MYADML2OS	MYADML2OS	ENSMUSG00000084822	unique_symbol	1	-0.38280431843544	-0.876995534163002	-0.494191215727562	negative					False	0.0730303302528215	1.66869765857769e-06			False	False	False	False	False	False	False	False	False	False
MYBPC2	MYBPC2	ENSMUSG00000038670	unique_symbol	1	0.523093773095311	-2.5632862127475	-3.086379985842811	negative	0.765074489662963	-3.459050406789	-4.224124896451963	negative	True	0.771508756542524	0.0304726626175109	0.704365009479819	0.0206024673712933	False	True	False	False	False	False	False	True	False	False
MYH4	MYH4	ENSMUSG00000057003	unique_symbol	1	0.945629702792462	-4.55514906606392	-5.500778768856382	negative	0.961418617143054	-4.77850205348784	-5.7399206706308945	negative	True	0.745053369723023	0.0173791906373633	0.711476926564727	0.0117607877752334	False	True	False	False	False	False	False	True	False	False
MYL2	MYL2	ENSMUSG00000013936	unique_symbol	1	-0.972937000742062	-0.331261281564926	0.6416757191771361	positive	-1.40437280646627	-0.378649229937095	1.025723576529175	positive	False	0.0303952587760814	0.570717541298483			False	False	False	False	False	False	False	False	False	False
MYMK	MYMK	ENSMUSG00000009214	unique_symbol	1	-0.235440520286825	-0.581783411517164	-0.34634289123033896	negative	-0.152518058449165	-0.624374558590431	-0.471856500141266	negative	True	0.307009758617321	0.00160934618538171	0.560390202661285	0.0017317013142234	False	True	False	False	False	False	False	True	False	False
N4BP2	N4BP2	ENSMUSG00000037795	unique_symbol	1	0.47054273375262	0.0863402291426754	-0.3842025046099446	negative	0.472619454066412	0.116973302648379	-0.35564615141803296	negative	True	0.0103384175686974	0.744319107401911	0.0139642356797619	0.62434877195973	True	False	False	False	False	False	False	True	False	False
NAALADL1	NAALADL1	ENSMUSG00000054999	unique_symbol	1	-0.214127237083651	-0.518544060055332	-0.30441682297168104	negative					False	0.474328639957274	0.0243968596854135			False	False	False	False	False	False	False	False	False	False
NAGS	NAGS	ENSMUSG00000048217	unique_symbol	1	4.88030816281124	5.22900408055195	0.3486959177407094	positive	6.08104962472371	5.85576263318202	-0.22528699154169018	negative	True	1.52252321430037e-09	1.48794626675916e-07	1.10171232411958e-08	3.52848672977566e-08	True	True	False	False	False	False	False	False	False	False
NAPRT	NAPRT	ENSMUSG00000022574	unique_symbol	1	0.711762081955503	0.400340552654018	-0.3114215293014849	negative	0.71814951016488	0.426542228586921	-0.29160728157795907	negative	True	3.40603597830059e-05	0.0334392025087387	2.60187479731057e-05	0.0184326609983063	True	True	False	False	False	False	False	True	False	False
NDST2	NDST2	ENSMUSG00000039308	unique_symbol	1	0.0491182341846503	-0.25422762521797	-0.30334585940262027	negative	0.0732152437772801	-0.247199045332783	-0.3204142891100631	negative	True	0.680532822421553	0.00102091893625578	0.469521404266535	0.0015285831082523	False	True	False	False	False	False	False	True	False	False
NDUFA12-PS	NDUFA12-PS	ENSMUSG00000080893	unique_symbol	1	0.04728093876263	-0.588104447818609	-0.635385386581239	negative	-0.225620513921087	0.355403981872743	0.58102449579383	positive	True	0.894082139065921	0.00343954733573259	0.611641365825017	0.367147235083285	False	False	False	False	False	False	False	False	False	False
NDUFA4L2	NDUFA4L2	ENSMUSG00000040280	unique_symbol	1	0.284588543200925	-0.654454572665077	-0.939043115866002	negative	0.318824131617064	-0.686611380266118	-1.005435511883182	negative	True	0.450517639241772	0.0269097796202982	0.385510012860552	0.0243743015780516	False	True	False	False	False	False	False	True	False	False
NECTIN1	NECTIN1	ENSMUSG00000032012	unique_symbol	1	-0.0186526629348383	0.317284074103324	0.3359367370381623	positive	0.0046443634312997	0.332136900408267	0.3274925369769673	positive	True	0.907476433624466	0.000322594010384487	0.976190000335467	0.0003431888332228	False	True	False	False	False	False	False	True	False	False
NEGR1	NEGR1	ENSMUSG00000040037	unique_symbol	1	-0.15355582574732	-0.50424031341879	-0.3506844876714701	negative	-0.162133235418284	-0.520285887157546	-0.358152651739262	negative	True	0.608573305531591	0.0196058602596009	0.503796544904178	0.0067248577099486	False	True	False	False	False	False	False	True	False	False
NEK10	NEK10	ENSMUSG00000042567	unique_symbol	1	2.2129675027069	2.72968797237406	0.5167204696671601	positive	3.02332305932268	3.10604761057395	0.08272455125126976	positive	True	0.00344271239677987	0.000175063166153872	0.0035230961454173	0.0010744030148611	True	True	False	False	False	False	False	True	False	False
NELL1	NELL1	ENSMUSG00000055409	unique_symbol	1	-0.28514134166762	0.231768043879144	0.516909385546764	positive	-0.219714515171395	0.232333083103577	0.452047598274972	positive	True	0.0221989121482306	0.072452968460394	0.11517993946799	0.085477464520908	False	False	False	False	False	False	False	True	False	False
NEUROG1	NEUROG1	ENSMUSG00000048904	unique_symbol	1	0.612613503704452	1.09777206170256	0.4851585579981079	positive	0.61462220528643	1.26623675365053	0.6516145483640999	positive	True	0.015770826302027	1.27982810973862e-05	0.041487088951395	4.15887326678825e-05	True	True	False	False	False	False	False	True	False	False
NFIX	NFIX	ENSMUSG00000001911	unique_symbol	1	0.150763591582091	-0.493017628967164	-0.643781220549255	negative	0.15766810715322	-0.522117649837373	-0.679785756990593	negative	True	0.577132573087913	0.0116509931036241	0.505997733004774	0.0050607644235023	False	True	False	False	False	False	False	True	False	False
NGF	NGF	ENSMUSG00000027859	unique_symbol	1	0.903496216699829	0.590466764927573	-0.31302945177225605	negative	0.976582915320705	0.614094115752838	-0.36248879956786695	negative	True	0.00155030586605408	0.0530927235883181	0.0002654453445343	0.0265948490396674	True	True	False	False	False	False	False	True	False	False
NHLH1	NHLH1	ENSMUSG00000051251	unique_symbol	1	-0.689494296994323	-1.1629837963915	-0.473489499397177	negative	-0.819797673453964	-1.3750409809908	-0.5552433075368359	negative	True	0.301610805137663	0.040162660263396	0.233649878644237	0.0214986957192567	False	True	False	False	False	False	False	True	False	False
NIBAN3	NIBAN3	ENSMUSG00000043243	unique_symbol	1	-0.695132467425922	-0.0826266056422715	0.6125058617836505	positive	-0.328394732745825	0.172350095783515	0.50074482852934	positive	True	0.0208794739144127	0.854688469706358	0.547580687679719	0.758789841918983	False	False	False	False	False	False	False	True	False	False
NKAIN1	NKAIN1	ENSMUSG00000078532	unique_symbol	1	1.32205010213963	1.63075791532942	0.30870781318979	positive	1.39386798570569	1.71892343954909	0.32505545384340007	positive	True	2.76538925549853e-49	1.0795874847775e-73	6.60425167098873e-47	2.52334399011532e-69	True	True	True	True	True	False	False	True	True	False
NKAIN4	NKAIN4	ENSMUSG00000027574	unique_symbol	1	0.000343811750148878	-0.380128737384845	-0.38047254913499384	negative	0.0222801526021531	-0.362237032769631	-0.3845171853717841	negative	True	0.998801164248707	0.00336188208159804	0.919420902447872	0.0102452057853803	False	True	False	False	False	False	False	True	False	False
NKX6-1	NKX6-1	ENSMUSG00000035187	unique_symbol	1	1.18383773053288	0.0723467366259133	-1.1114909939069666	negative	1.32930284230158	0.043398864277004	-1.285903978024576	negative	True	0.0327578077322437	0.932180696500855	0.0201547051519821	0.956269845861565	True	False	False	False	False	False	False	True	False	False
NLRP3	NLRP3	ENSMUSG00000032691	unique_symbol	1	0.587693013169594	0.209797821911196	-0.377895191258398	negative	0.341022644919471	0.177787591233767	-0.16323505368570398	negative	True	0.00188958382285716	0.367753209835859	0.389389758137715	0.677529316958687	False	False	False	False	False	False	False	True	False	False
NMUR1	NMUR1	ENSMUSG00000026237	unique_symbol	1	-0.736770169019255	-0.37150678102327	0.36526338799598496	positive	-0.698970289777795	-0.388453576653131	0.31051671312466395	positive	True	1.96465227556669e-08	0.00972604404596159	3.86186089233498e-05	0.0346945868977827	True	True	False	False	False	False	False	True	False	False
NOX4	NOX4	ENSMUSG00000030562	unique_symbol	1	0.540565261486053	0.19901524075627	-0.341550020729783	negative	0.682273607315126	0.211411782780632	-0.470861824534494	negative	True	0.0034592216029326	0.380981837260437	0.0007610046806937	0.379920539976398	True	False	False	False	False	False	False	True	False	False
NPAS2	NPAS2	ENSMUSG00000026077	unique_symbol	1	-0.320842120786101	0.11690520237144	0.43774732315754106	positive	-0.337743104274456	0.130188254920633	0.467931359195089	positive	True	0.00709435452880428	0.429978823214942	0.0117491773110773	0.400772581352849	True	False	False	False	False	False	False	True	False	False
NPPB	NPPB	ENSMUSG00000029019	unique_symbol	1	0.296422141391315	0.644620843594162	0.34819870220284704	positive	0.307794418625808	0.695428501171119	0.387634082545311	positive	True	0.0197415746084067	1.38177333897642e-08	0.0271893212262587	2.99085158678212e-08	True	True	False	False	False	False	False	True	False	False
NPY	NPY	ENSMUSG00000029819	unique_symbol	1	3.5833735459939	4.79989514313513	1.21652159714123	positive	3.60225676861384	4.89119136793954	1.2889345993257004	positive	True	1.43148613281397e-07	9.95418407154939e-13	8.7503246765122e-09	8.693633151062701e-15	True	True	False	False	False	False	False	True	False	False
NR0B2	NR0B2	ENSMUSG00000037583	unique_symbol	1	-1.16777348922848	-0.770901791551626	0.39687169767685393	positive	-1.33435669249786	-0.773994554882603	0.560362137615257	positive	True	0.000135809195217277	0.0134970165301361	0.0018984384566124	0.067854577427596	True	False	False	False	False	False	False	True	False	False
NT5DC2	NT5DC2	ENSMUSG00000071547	unique_symbol	1	0.238421296446525	-0.084510338217728	-0.322931634664253	negative	0.256183778122958	-0.09706820872122	-0.353251986844178	negative	True	0.000885887438244468	0.313449839444363	0.0045888591423713	0.324987482485786	True	False	False	False	False	False	False	True	False	False
NTS	NTS	ENSMUSG00000019890	unique_symbol	1	0.695030720528743	1.02776390381277	0.3327331832840269	positive	0.734558024488942	1.06733423198356	0.3327762074946179	positive	True	1.78670617848974e-05	4.51496221637164e-11	1.74406729620471e-05	1.1924566379152002e-10	True	True	False	False	False	False	False	True	False	False
NTSR1	NTSR1	ENSMUSG00000027568	unique_symbol	1	-1.09207991379795	-0.638115997359623	0.453963916438327	positive	-1.21762865535317	-0.648941166492272	0.5686874888608981	positive	True	1.68878867950185e-07	0.0030652255185698	4.18914399883343e-06	0.0167417662931611	True	True	False	False	False	False	False	True	False	False
NXNL2	NXNL2	ENSMUSG00000021396	unique_symbol	1	-0.434159444480942	-0.054662981616945	0.379496462863997	positive	-0.452434133865055	-0.0891325558783115	0.3633015779867435	positive	True	0.00297164012527918	0.817763761574547	0.0041782673224135	0.676163670306759	True	False	False	False	False	False	False	True	False	False
NXPE1-PS	NXPE1-PS	ENSMUSG00000109675	unique_symbol	1	1.45514112936903	-0.0295395115243969	-1.4846806408934268	negative					False	0.0433553118525253	0.97858400287422			False	False	False	False	False	False	False	False	False	False
NXPH2	NXPH2	ENSMUSG00000069132	unique_symbol	1	-2.17556317771314	-1.32182922762878	0.8537339500843601	positive	-2.05094854894961	-1.46280127029702	0.5881472786525903	positive	True	2.33096719483306e-05	0.00582420073388411	0.0010466759521126	0.0088452069666391	True	True	False	False	False	False	False	True	False	False
NYNRIN	NYNRIN	ENSMUSG00000075592	unique_symbol	1	0.114919570068644	-0.246068191441545	-0.36098776151018896	negative	0.117916974093518	-0.248027002666362	-0.36594397675988	negative	True	0.436047621668465	0.0372402775857833	0.410613439143333	0.0392948750689121	False	True	False	False	False	False	False	True	False	False
OACYL	OACYL	ENSMUSG00000046610	unique_symbol	1	1.53097395374618	1.96384176930854	0.43286781556236	positive	1.59535488092974	2.10410883130928	0.5087539503795402	positive	True	2.33380329488226e-13	2.64015900484476e-20	4.0792782183719695e-12	3.02883819426411e-18	True	True	False	True	False	True	False	True	False	False
OAS1E	OAS1E	ENSMUSG00000066867	unique_symbol	1	2.89255934649966	4.08044315366515	1.1878838071654898	positive	3.09495334803835	3.75397141897987	0.6590180709415199	positive	True	1.99666219457591e-10	4.52112205671257e-14	4.13135153189375e-10	2.14793603865138e-13	True	True	False	False	False	False	False	True	False	False
OLIG3	OLIG3	ENSMUSG00000045591	unique_symbol	1	0.329170799514538	0.85549925143017	0.526328451915632	positive	0.359183269573023	0.790325635497301	0.43114236592427796	positive	True	0.498288100804447	0.026730629559213	0.381410046579168	0.0272306762828213	False	True	False	False	False	False	False	True	False	False
OMD	OMD	ENSMUSG00000048368	unique_symbol	1	0.247585352848715	-0.827349125360028	-1.074934478208743	negative	0.283564020186873	-0.839504852128219	-1.1230688723150921	negative	True	0.608379126501169	0.0155889252955523	0.513691736855286	0.0144702152141351	False	True	False	False	False	False	False	True	False	False
OOEP	OOEP	ENSMUSG00000032346	unique_symbol	1	-0.0800113367689041	0.331920630254017	0.4119319670229211	positive	-0.076990997318451	0.325039237533699	0.40203023485215	positive	True	0.628256421604779	0.00356159583893417	0.630437413580948	0.0067004395958037	False	True	False	False	False	False	False	True	False	False
OPN1MW	OPN1MW	ENSMUSG00000031394	unique_symbol	1	0.0808344714821937	0.430305569417855	0.34947109793566133	positive	0.438297156796011	0.426395784856744	-0.011901371939266991	negative	True	0.813679546661563	0.0482237338769115	0.352232235295517	0.32393303677172	False	False	False	False	False	False	False	False	False	False
OR52B6-PS1	OR52B6-PS1	ENSMUSG00000081859	unique_symbol	1	2.7537036513431	2.38086624605348	-0.37283740528962017	negative					False	0.000982958743781668	0.00389454121678913			False	False	False	False	False	False	False	False	False	False
OR7E168	OR7E168	ENSMUSG00000095448	unique_symbol	1	0.9343707662796	1.27982168034448	0.34545091406487993	positive	0.919500282989253	1.23492062642977	0.31542034344051706	positive	True	0.00567502534919988	7.79488519197858e-05	0.0131903645998861	0.0006318972611389	True	True	False	False	False	False	False	True	False	False
OR8B53	OR8B53	ENSMUSG00000061039	unique_symbol	1	1.26104889599284	1.72115347578259	0.46010457978974983	positive	1.28048865503344	1.73819930325965	0.4577106482262101	positive	True	9.38669888252068e-24	1.34839062596019e-43	6.76773177011098e-21	2.22197824289734e-37	True	True	True	True	True	False	False	True	True	False
OR9A7	OR9A7	ENSMUSG00000068259	unique_symbol	1	0.512415793968831	1.90883345549108	1.396417661522249	positive					False	0.5236281332944	0.00880502597377373			False	False	False	False	False	False	False	False	False	False
OSMR	OSMR	ENSMUSG00000022146	unique_symbol	1	0.108305545491898	0.427644382041065	0.31933883654916695	positive	0.12249094432271	0.448828143549456	0.326337199226746	positive	True	0.297751324229265	5.4289351167726e-08	0.241858381797616	1.08992191853617e-07	False	True	False	False	False	False	False	True	False	False
OTOG	OTOG	ENSMUSG00000009487	unique_symbol	1	-1.01693667340457	0.44800944438523	1.4649461177898	positive	-1.32363631936209	0.372576239126843	1.696212558488933	positive	True	0.0156006556663535	0.368029642757192	0.018675225140359	0.559599645144789	True	False	False	False	False	False	False	True	False	False
OTOGL	OTOGL	ENSMUSG00000091455	unique_symbol	1	0.535102920298661	0.187723445221681	-0.34737947507698	negative	0.500440713451182	0.29780942219578	-0.20263129125540202	negative	True	0.0358699045413995	0.562305861279213	0.110149953244798	0.374848048039089	False	False	False	False	False	False	False	True	False	False
P2RX2	P2RX2	ENSMUSG00000029503	unique_symbol	1	-0.440908734881402	-0.105784368792514	0.33512436608888796	positive	-0.437881593879055	-0.114511650421242	0.323369943457813	positive	True	3.3439153917889e-08	0.306614076792845	4.20210146888203e-06	0.327225323208234	True	False	False	False	False	False	False	True	False	False
P2RY1	P2RY1	ENSMUSG00000027765	unique_symbol	1	-0.659107973178449	-0.327653969231755	0.33145400394669405	positive	-0.662396835530666	-0.336680664576546	0.32571617095412	positive	True	8.46106756128364e-09	0.00917113772931869	8.25242522990858e-08	0.0117726771665325	True	True	False	False	False	False	False	True	False	False
P2RY10B	P2RY10B	ENSMUSG00000054293	unique_symbol	1	-0.496183449296259	-0.964694247527871	-0.468510798231612	negative	-0.388154565714217	-0.983459780658806	-0.595305214944589	negative	True	0.360347658501148	0.0224520815787734	0.524194911562362	0.02704645944941	False	True	False	False	False	False	False	True	False	False
P2RY6	P2RY6	ENSMUSG00000048779	unique_symbol	1	0.597292461746406	0.204664777074624	-0.39262768467178205	negative	0.641593144566324	0.249200114987871	-0.392393029578453	negative	True	0.0247764642514351	0.547591473810011	0.0314532154997224	0.473436430708383	True	False	False	False	False	False	False	True	False	False
PADI1	PADI1	ENSMUSG00000025329	unique_symbol	1	0.605081011456447	1.04163638765612	0.4365553761996731	positive	1.00768486430404	1.60063229400199	0.59294742969795	positive	True	0.0355776112042094	0.000119276788238529	0.0032841615153571	6.91996718725412e-06	True	True	False	False	False	False	False	True	False	False
PADI3	PADI3	ENSMUSG00000025328	unique_symbol	1	2.05148712398392	1.35858960347584	-0.6928975205080798	negative	2.44344961666206	1.48728406438649	-0.9561655522755699	negative	True	0.000143353587196463	0.00616807546490384	0.0014100877084611	0.0182572468378172	True	True	False	False	False	False	False	True	False	False
PAK6	PAK6	ENSMUSG00000074923	unique_symbol	1	0.928676855073969	0.35496478609841	-0.573712068975559	negative	0.892769507241544	0.462896308269479	-0.42987319897206505	negative	True	0.0058444038873254	0.381365018090262	0.0142041299783576	0.245577186608358	True	False	False	False	False	False	False	True	False	False
PAMR1	PAMR1	ENSMUSG00000027188	unique_symbol	1	0.385040601384794	-1.11644988795208	-1.501490489336874	negative	0.436491076867926	-1.11387608856949	-1.550367165437416	negative	True	0.58903307709146	0.0337379949206142	0.489917753278963	0.0305364319119309	False	True	False	False	False	False	False	True	False	False
PANTR2	PANTR2	ENSMUSG00000097063	unique_symbol	1	0.372663842423863	-1.84164010085886	-2.214303943282723	negative					False	0.750509669959201	0.016802797147221			False	False	False	False	False	False	False	False	False	False
PANX3	PANX3	ENSMUSG00000011118	unique_symbol	1	-0.818568430561342	-1.63255735289024	-0.813988922328898	negative	-0.920411330415306	-1.75325800099385	-0.8328466705785441	negative	True	0.421837775822039	0.0399387107494508	0.402503235893657	0.0463493441973721	False	True	False	False	False	False	False	True	False	False
PAX1	PAX1	ENSMUSG00000037034	unique_symbol	1	1.08019833756571	-0.518054027381603	-1.598252364947313	negative	1.13043122211732	-0.489373217507296	-1.619804439624616	negative	True	0.0440106374532127	0.403489433030755	0.0434249405288976	0.430724242641213	True	False	False	False	False	False	False	True	False	False
PCDHB21	PCDHB21	ENSMUSG00000044022	unique_symbol	1	0.0174770633309219	0.353350212905009	0.3358731495740871	positive	0.0117062590568265	0.313009946379754	0.3013036873229275	positive	True	0.942811958500665	0.0137187471057846	0.945479402003485	0.0045826657293233	False	True	False	False	False	False	False	True	False	False
PDE4C	PDE4C	ENSMUSG00000031842	unique_symbol	1	0.108332723448616	0.523125455266506	0.41479273181789	positive	0.136511285888542	0.548667796799273	0.412156510910731	positive	True	0.306176453008671	4.36954576502145e-11	0.153203988082239	5.595802186382629e-12	False	True	False	False	False	False	False	True	False	False
PDGFC	PDGFC	ENSMUSG00000028019	unique_symbol	1	0.601367041849752	0.272795130173057	-0.32857191167669497	negative	0.619615753283213	0.29066747246874	-0.3289482808144731	negative	True	1.91825693689105e-06	0.0576181852528928	2.89612184976333e-06	0.0470163034581109	True	True	False	False	False	False	False	True	False	False
PDGFRL	PDGFRL	ENSMUSG00000031595	unique_symbol	1	0.373529389963626	-0.793552508861111	-1.167081898824737	negative	0.473551325713225	-0.816776622494085	-1.29032794820731	negative	True	0.359812087076607	0.0163368301269412	0.210186645566244	0.0131802510483347	False	True	False	False	False	False	False	True	False	False
PDPN	PDPN	ENSMUSG00000028583	unique_symbol	1	0.493337545896441	0.130962990194652	-0.362374555701789	negative	0.521366120265095	0.151190435416217	-0.370175684848878	negative	True	0.000107718459358363	0.43489025447375	5.87979023839592e-05	0.338308525263472	True	False	False	False	False	False	False	True	False	False
PGF	PGF	ENSMUSG00000004791	unique_symbol	1	-0.335062126865825	-0.763930518826995	-0.42886839196117005	negative	-0.329158388294824	-0.774433497302365	-0.44527510900754097	negative	True	0.0048269909266965	6.55008073769004e-13	0.0084536429139603	3.35697516308676e-12	True	True	False	False	False	False	False	True	False	False
PGPEP1L	PGPEP1L	ENSMUSG00000030553	unique_symbol	1	-0.215244179521435	-0.798275367224689	-0.5830311877032539	negative	-0.275651846424309	-1.28664699470302	-1.010995148278711	negative	True	0.699426618896904	0.0286482143967269	0.660985134097405	0.0015722625248308	False	True	False	False	False	False	False	True	False	False
PGR	PGR	ENSMUSG00000031870	unique_symbol	1	-0.0474995857786747	-0.347699980992944	-0.30020039521426933	negative	-0.0226915180002816	-0.350290580203839	-0.32759906220355745	negative	True	0.825534675950408	0.00845354837079533	0.912443368585213	0.0089116011411299	False	True	False	False	False	False	False	True	False	False
PHLDB2	PHLDB2	ENSMUSG00000033149	unique_symbol	1	0.169232551733721	-0.597506479013064	-0.766739030746785	negative	0.213395565462422	-0.586225960174066	-0.799621525636488	negative	True	0.637743599929342	0.0187111565333332	0.4818652660183	0.0168042541288853	False	True	False	False	False	False	False	True	False	False
PHOX2A	PHOX2A	ENSMUSG00000007946	unique_symbol	1	2.97296627764387	2.33785942405004	-0.6351068535938302	negative	7.00503099218788	5.31803011343012	-1.6870008787577602	negative	True	2.15347220216344e-16	1.14539805754507e-10	1.51706937210329e-11	4.81781536266747e-08	True	True	False	False	False	False	False	True	False	False
PI15	PI15	ENSMUSG00000067780	unique_symbol	1	1.23300399127336	0.579177735179799	-0.6538262560935609	negative	1.13286931184905	0.627276910892541	-0.505592400956509	negative	True	6.35556833317012e-07	0.0335284128484897	7.29399227877265e-07	0.008883047132204	True	True	False	False	False	False	False	True	False	False
PI16	PI16	ENSMUSG00000024011	unique_symbol	1	0.523791998236797	-0.986787834804431	-1.510579833041228	negative	0.565587311458372	-1.02036865100913	-1.5859559624675021	negative	True	0.326221125135484	0.027548916678944	0.277132763807779	0.0254261322606737	False	True	False	False	False	False	False	True	False	False
PIGBOS1	PIGBOS1	ENSMUSG00000098332	unique_symbol	1	-0.00340018718075385	-0.310575587159257	-0.3071753999785031	negative	-0.0162564003954756	-0.289449769018843	-0.2731933686233674	negative	True	0.988780198669578	0.00930820016047318	0.931993433661455	0.0165510683561528	False	True	False	False	False	False	False	True	False	False
PLA2R1	PLA2R1	ENSMUSG00000054580	unique_symbol	1	-0.116221420999362	0.292937733973289	0.409159154972651	positive	-0.0886129753623042	0.262297067212519	0.35091004257482317	positive	True	0.310874753792208	0.00165291286518741	0.448131171301423	0.0062898718555135	False	True	False	False	False	False	False	True	False	False
PLATR5	PLATR5	ENSMUSG00000097398	unique_symbol	1	3.78151345156608	2.73549167871259	-1.0460217728534902	negative					False	0.00653807200704175	0.0299842418362087			False	False	False	False	False	False	False	False	False	False
PLAUR	PLAUR	ENSMUSG00000046223	unique_symbol	1	2.63952680958932	3.00559693519283	0.36607012560350993	positive	2.75807170550098	3.12497870564791	0.3669070001469299	positive	True	9.98499297421215e-151	1.05631391414925e-191	1.0933163937509101e-149	7.47365737573838e-186	True	True	True	True	True	False	False	True	True	False
PLB1	PLB1	ENSMUSG00000029134	unique_symbol	1	0.209011231958211	-1.42998222069809	-1.6389934526563008	negative	0.161503563054329	-1.19554755648178	-1.3570511195361088	negative	True	0.799642227474607	0.00239872605741743	0.818966466987076	0.0083975451986423	False	True	False	False	False	False	False	True	False	False
PLEKHG6	PLEKHG6	ENSMUSG00000038167	unique_symbol	1	0.804894499239583	0.414504479008036	-0.390390020231547	negative	0.0748452069282959	-0.469621732462817	-0.5444669393911129	negative	True	3.25753086863236e-05	0.0500168634349577	0.905793121062004	0.321906838767772	False	False	False	False	False	False	False	True	False	False
PLEKHS1	PLEKHS1	ENSMUSG00000035818	unique_symbol	1	-0.80705611266256	0.344500174668037	1.1515562873305971	positive	0.0223745203006897	0.552892040112479	0.5305175198117894	positive	True	0.0487209619159175	0.47852133605442	0.980066523580884	0.390234001640134	False	False	False	False	False	False	False	True	False	False
PLPP3	PLPP3	ENSMUSG00000028517	unique_symbol	1	0.325366881501827	-0.044347853723818	-0.369714735225645	negative	0.362952116968046	-0.0421340547207222	-0.4050861716887682	negative	True	0.00917127127385836	0.819636866416632	0.0029281639130443	0.805187116761813	True	False	False	False	False	False	False	True	False	False
PLPPR4	PLPPR4	ENSMUSG00000044667	unique_symbol	1	0.929924169120289	1.23408924429171	0.304165075171421	positive	0.974413965541499	1.23330347894815	0.2588895134066511	positive	True	1.22631671728673e-23	6.65897786362494e-41	1.0388804289840801e-23	4.02906828024641e-37	True	True	True	True	True	False	False	True	True	False
PLSCR1	PLSCR1	ENSMUSG00000032369	unique_symbol	1	0.572254856741873	0.18214305720551	-0.39011179953636305	negative	0.592704279829002	0.175748078430662	-0.41695620139834	negative	True	0.00196816948082618	0.438055947113082	0.0003299373735525	0.374185714579208	True	False	False	False	False	False	False	True	False	False
PLVAP	PLVAP	ENSMUSG00000034845	unique_symbol	1	0.790018564494975	0.215879671731165	-0.57413889276381	negative	0.796958686203599	0.253676567664375	-0.543282118539224	negative	True	0.000285338524175421	0.451642642124891	8.3408497035485e-05	0.296364205842882	True	False	False	False	False	False	False	True	False	False
PM20D1	PM20D1	ENSMUSG00000042251	unique_symbol	1	0.161956969447587	-0.657270674933221	-0.819227644380808	negative	0.160908390415592	-0.657821173484658	-0.81872956390025	negative	True	0.696143063604459	0.0190611110528484	0.680943705332061	0.0223491667542763	False	True	False	False	False	False	False	True	False	False
PMEPA1	PMEPA1	ENSMUSG00000038400	unique_symbol	1	0.298734503994842	-0.00449619551973152	-0.30323069951457354	negative	0.31734801971534	0.0159712285925893	-0.3013767911227507	negative	True	0.00209280263832036	0.97908497123277	0.0009581100618545	0.911845163601707	True	False	False	False	False	False	False	True	False	False
PODNL1	PODNL1	ENSMUSG00000012889	unique_symbol	1	1.96855868264061	1.49781153376539	-0.4707471488752202	negative	1.99470669122602	1.58044931992619	-0.4142573712998301	negative	True	1.44356375692593e-17	1.43753700324429e-10	5.81419221517254e-14	3.0081311056883502e-09	True	True	False	False	False	False	False	True	False	False
POF1B	POF1B	ENSMUSG00000034607	unique_symbol	1	-0.232389529405651	-1.33858519388311	-1.1061956644774589	negative					False	0.802852819942785	0.0144232734679886			False	False	False	False	False	False	False	False	False	False
PON3	PON3	ENSMUSG00000029759	unique_symbol	1	0.0455660940805825	-0.426004945257972	-0.4715710393385545	negative	0.0645264361094856	-0.455409621273682	-0.5199360573831676	negative	True	0.881276526630244	0.0169328876390609	0.822852602051922	0.0212295253266447	False	True	False	False	False	False	False	True	False	False
POPDC2	POPDC2	ENSMUSG00000022803	unique_symbol	1	-0.180315591613423	-0.488777905542716	-0.308462313929293	negative	-0.0835684024329939	-0.501182327023936	-0.41761392459094204	negative	True	0.573328993233813	0.0409415912636088	0.836887801322862	0.0825195130967196	False	False	False	False	False	False	False	True	False	False
PPIC	PPIC	ENSMUSG00000024538	unique_symbol	1	0.373521905844073	-0.658886802300692	-1.032408708144765	negative	0.361067494451854	-0.655501852164916	-1.01656934661677	negative	True	0.334814630337087	0.0450305252577208	0.272348887302	0.0223200152032287	False	True	False	False	False	False	False	True	False	False
PPM1N	PPM1N	ENSMUSG00000030402	unique_symbol	1	-0.724647093928824	-0.315920575390859	0.408726518537965	positive	-0.570834268559623	-0.362802817391572	0.20803145116805105	positive	True	0.00355969288909904	0.270528632594168	0.0529519578620277	0.234752799692016	False	False	False	False	False	False	False	True	False	False
