Direction	native	name	gene_id	symbol	evidence_codes
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000040433	Zbtb38	ISO
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000024238	Zeb1	IDA, IGI, ISO, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000014932	Yes1	IGI
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000028466	Creb3	IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000030341	Tnfrsf1a	IMP, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000003154	Foxj2	IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000037465	Klf10	IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000038331	Satb2	IDA, IGI, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000030199	Etv6	IDA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000002633	Shh	IDA, IMP, IGI
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000024947	Men1	IDA, IMP, IGI, ISO, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000032238	Rora	IDA, IGI, ISO, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000063632	Sox11	IDA, IMP, ISS, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000052684	Jun	IDA, ISO
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000031574	Star	ISO, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000004951	Hspb1	ISO
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000046731	Kctd11	IDA, IBA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000025473	Adam8	IDA, IMP, NAS
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000014599	Csf1	IDA, IMP, IGI, IBA, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000020427	Igfbp3	ISS, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000023905	Tnfrsf12a	IDA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000021765	Fst	IMP, IGI
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000030256	Bhlhe41	IDA, IBA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000027495	Fam210b	ISS, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000030748	Il4ra	IGI
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000030272	Camk1	ISS, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000029378	Areg	ISO, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000024256	Adcyap1	ISO, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000026836	Acvr1	IMP, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000031681	Smad1	IDA, IGI, ISO
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000002250	Ppard	IMP
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000007041	Clic1	IDA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000018736	Ndel1	ISO
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000025239	Limd1	IMP
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000048482	Bdnf	IDA, IMP, ISO, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000024261	Syt4	IMP
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000027583	Zbtb46	IMP
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000028156	Eif4e	IMP
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000025746	Il6	IDA, IMP, ISO
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000020580	Rock2	IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000029135	Fosl2	IDA, IMP
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000022607	Ptk2	IMP, ISS, ISO
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000043895	S1pr2	IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000028063	Lmna	ISO
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000024014	Pim1	IMP
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000001627	Ifrd1	IGI
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000020838	Slc6a4	ISO, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000025809	Itgb1	IMP, ISO
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000037062	Sh3glb1	ISO
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000042406	Atf4	IMP, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000018507	Trpv2	IMP
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000027613	Eif6	IMP
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000001847	Rac1	IGI
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000040025	Ythdf2	IMP, ISS, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000022951	Rcan1	ISO
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000025408	Ddit3	IMP, IGI
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000055407	Map6	ISO, IBA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000036478	Btg1	ISS, ISO, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000032231	Anxa2	IDA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000053436	Mapk14	IMP, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000022346	Myc	ISS, ISO, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000037411	Serpine1	IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000053113	Socs3	IDA, IGI
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000024789	Jak2	ISS, ISO, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000021796	Bmpr1a	IMP, IGI, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000024927	Rela	ISO, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000071637	Cebpd	IDA, IBA, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000029765	Plxna4	IBA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000023087	Noct	IMP
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000000134	Tfe3	IMP, IGI, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000020423	Btg2	IMP
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000027944	Hax1	IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000037815	Ctnna1	IMP, IGI
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000013089	Etv5	ISO, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000040046	Tph1	IMP
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000030309	Caprin2	IMP
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000024335	Brd2	IDA, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000032715	Trib3	IMP
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000015839	Nfe2l2	IMP
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000028599	Tnfrsf1b	IMP, IBA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000032501	Trib1	IMP
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000020027	Socs2	IDA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000039985	Sinhcaf	IMP
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000039191	Rbpj	IMP
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000027692	Tnik	ISO
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000063952	Brpf3	NAS
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000047407	Tgif1	IDA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000024238	Zeb1	IDA, IMP, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000030341	Tnfrsf1a	IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000003154	Foxj2	IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000037465	Klf10	IMP
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000027954	Efna1	IMP
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000023915	Tnfrsf21	IMP
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000005124	Ccn4	IDA, IMP, ISO, IBA, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000002633	Shh	IDA, IMP, ISO
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000024947	Men1	IDA, IMP, IGI, ISO, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000040010	Slc7a5	ISO, IEA
Upregulated	GO:0045595	regulation of cell differentiation	ENSMUSG00000032238	Rora	IMP
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000063632	Sox11	IMP
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000030898	Cckbr	ISO
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000050164	Mchr1	ISO, IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000030102	Itpr1	IMP, IGI, ISO
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000024143	Rhoq	IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000030748	Il4ra	IMP
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000030272	Camk1	IDA, IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000024256	Adcyap1	ISS, ISO, IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000002250	Ppard	ISO
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000037458	Azin1	IDA, IBA, IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000024261	Syt4	IMP
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000038894	Irs2	IMP, IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000025746	Il6	ISO
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000022607	Ptk2	ISO
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000024772	Ehd1	IMP
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000023169	Slc38a1	ISS, ISO, IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000028789	Azin2	IDA, IBA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000020838	Slc6a4	ISO, IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000025809	Itgb1	IMP, ISO
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000042406	Atf4	IMP
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000055994	Nod2	IMP
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000010660	Plcd1	ISO
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000020592	Sdc1	IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000018507	Trpv2	IMP
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000001847	Rac1	IMP, ISO
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000057531	Dtnbp1	IMP, ISO, IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000015243	Abca1	IMP
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000025351	Cd63	ISS, ISO, IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000050335	Lgals3	IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000022602	Arc	IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000044147	Arf6	IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000032231	Anxa2	IMP, IBA, NAS, IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000032078	Zpr1	IMP, ISS, IBA, IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000038591	Colec10	IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000053436	Mapk14	IMP
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000037411	Serpine1	IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000044453	Ffar1	IDA, IMP, ISO, IBA, IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000024789	Jak2	ISS, ISO, IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000038949	Cnst	ISS, IBA, IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000023032	Slc4a8	IMP
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000032502	Stac	IMP
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000024803	Ankrd1	IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000018909	Arrb1	IMP, ISS, IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000036057	Ptpn23	IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000024517	Grp	ISS
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000033545	Znrf1	IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000015839	Nfe2l2	IDA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000038676	Ucn	ISO, IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000030616	Sytl2	IMP
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000021587	Pcsk1	ISO, IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000005089	Slc1a2	IMP
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000024907	Gal	IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000027465	Tbc1d20	IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000029084	Cd38	ISO, IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000030341	Tnfrsf1a	ISO
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000002633	Shh	IGI
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000052397	Ezr	IBA, IEA
Upregulated	GO:0051050	positive regulation of transport	ENSMUSG00000040010	Slc7a5	ISO, IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000051379	Flrt3	IMP
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000063632	Sox11	IMP, IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000052684	Jun	IDA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000019647	Sema6a	IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000004951	Hspb1	IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000046223	Plaur	IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000014599	Csf1	IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000031074	Fgf3	IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000032515	Csrnp1	IMP
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000020427	Igfbp3	IGI, IBA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000024143	Rhoq	IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000021765	Fst	IGI, IBA, IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000025089	Gfra1	ISS, TAS, IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000050989	Selenon	IMP
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000029378	Areg	IGI, ISO, IBA, IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000026836	Acvr1	IDA, IMP, ISO, IBA, TAS, IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000031681	Smad1	IDA, IMP, IGI, ISS, ISO, IBA, TAS, IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000030681	Mvp	IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000018736	Ndel1	IDA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000027540	Ptpn1	IMP, IGI, ISO, IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000048482	Bdnf	IBA, IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000021501	Caml	IDA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000038894	Irs2	IDA, IMP, ISO, IBA, IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000022607	Ptk2	ISS, IBA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000025809	Itgb1	IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000037062	Sh3glb1	ISO
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000031628	Casp3	ISO, IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000032939	Nup93	IDA, IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000001847	Rac1	IGI, IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000027560	Dok5	IPI, ISO, IBA, IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000025351	Cd63	IMP, IBA, IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000059923	Grb2	IDA, IGI, ISO, IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000029860	Zyx	IMP, IBA, IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000053436	Mapk14	IGI, IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000054008	Ndst1	IMP
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000053113	Socs3	IDA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000024789	Jak2	IDA, IMP, ISS, ISO, IBA, IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000021796	Bmpr1a	IDA, IMP, IGI, IBA, IEA
Upregulated	GO:0007167	enzyme-linked receptor protein signaling pathway	ENSMUSG00000031955	Bcar1	IDA, ISS, ISO, IBA, IEA
